2025-05-05 10:57:09.1272|Debug|ECommerce.API.Program|init main |URL: |Action: 
2025-05-05 11:16:21.3057|Debug|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|Connection id "0HNCBLKF6L6D3" sending FIN because: "The Socket transport's send loop completed gracefully." |URL: |Action: 
2025-05-05 11:16:21.3754|Info|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. |URL: |Action: 
2025-05-05 11:16:21.3754|Info|Microsoft.Hosting.Lifetime|Hosting environment: Development |URL: |Action: 
2025-05-05 11:16:21.3754|Info|Microsoft.Hosting.Lifetime|Content root path: C:\Users\yusuf\source\repos\ECommerceSolution\ECommerce.API |URL: |Action: 
2025-05-05 11:16:21.3754|Debug|Microsoft.Extensions.Hosting.Internal.Host|Hosting started |URL: |Action: 
2025-05-05 11:16:22.3796|Debug|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HNCBLKF6L6D4" accepted. |URL: |Action: 
2025-05-05 11:16:22.3835|Debug|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HNCBLKF6L6D4" started. |URL: |Action: 
2025-05-05 11:16:22.4455|Debug|Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware|Connection 0HNCBLKF6L6D4 established using the following protocol: Tls13 |URL: |Action: 
2025-05-05 11:16:22.4786|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending SETTINGS frame for stream ID 0 with length 24 and flags NONE. |URL: |Action: 
2025-05-05 11:16:22.4786|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. |URL: |Action: 
2025-05-05 11:16:22.4786|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" received SETTINGS frame for stream ID 0 with length 24 and flags NONE. |URL: |Action: 
2025-05-05 11:16:22.4786|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK. |URL: |Action: 
2025-05-05 11:16:22.4786|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. |URL: |Action: 
2025-05-05 11:16:22.4786|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" received HEADERS frame for stream ID 1 with length 496 and flags END_STREAM, END_HEADERS, PRIORITY. |URL: |Action: 
2025-05-05 11:16:22.5034|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. |URL: |Action: 
2025-05-05 11:16:22.5280|Info|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/2 GET https://localhost:7295/swagger/index.html - - - |URL: https://localhost/swagger/index.html|Action: 
2025-05-05 11:16:22.6693|Debug|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|Wildcard detected, all requests with hosts will be allowed. |URL: https://localhost/swagger/index.html|Action: 
2025-05-05 11:16:22.6693|Trace|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|All hosts are allowed. |URL: https://localhost/swagger/index.html|Action: 
2025-05-05 11:16:22.6950|Debug|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|No candidates found for the request path '/swagger/index.html' |URL: https://localhost/swagger/index.html|Action: 
2025-05-05 11:16:22.6950|Debug|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|Request did not match any endpoints |URL: https://localhost/swagger/index.html|Action: 
2025-05-05 11:16:22.8069|Debug|Microsoft.WebTools.BrowserLink.Net.BrowserLinkMiddleware|Response markup is scheduled to include Browser Link script injection. |URL: https://localhost/swagger/index.html|Action: 
2025-05-05 11:16:22.8069|Debug|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|Response markup is scheduled to include browser refresh script injection. |URL: https://localhost/swagger/index.html|Action: 
2025-05-05 11:16:22.8069|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending HEADERS frame for stream ID 1 with length 66 and flags END_HEADERS. |URL: |Action: 
2025-05-05 11:16:22.8276|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending DATA frame for stream ID 1 with length 4096 and flags NONE. |URL: |Action: 
2025-05-05 11:16:22.8355|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending DATA frame for stream ID 1 with length 925 and flags NONE. |URL: |Action: 
2025-05-05 11:16:22.8355|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending DATA frame for stream ID 1 with length 81 and flags NONE. |URL: |Action: 
2025-05-05 11:16:22.8355|Debug|Microsoft.WebTools.BrowserLink.Net.BrowserLinkMiddleware|Response markup was updated to include Browser Link script injection. |URL: https://localhost/swagger/index.html|Action: 
2025-05-05 11:16:22.8355|Debug|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|Response markup was updated to include browser refresh script injection. |URL: https://localhost/swagger/index.html|Action: 
2025-05-05 11:16:22.8355|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending DATA frame for stream ID 1 with length 0 and flags END_STREAM. |URL: |Action: 
2025-05-05 11:16:22.8355|Info|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/2 GET https://localhost:7295/swagger/index.html - 200 - text/html;charset=utf-8 324.4512ms |URL: https://localhost/swagger/index.html|Action: 
2025-05-05 11:16:22.9160|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" received HEADERS frame for stream ID 3 with length 115 and flags END_STREAM, END_HEADERS, PRIORITY. |URL: |Action: 
2025-05-05 11:16:22.9160|Info|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/2 GET https://localhost:7295/_framework/aspnetcore-browser-refresh.js - - - |URL: https://localhost/_framework/aspnetcore-browser-refresh.js|Action: 
2025-05-05 11:16:22.9160|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending HEADERS frame for stream ID 3 with length 60 and flags END_HEADERS. |URL: |Action: 
2025-05-05 11:16:22.9160|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending DATA frame for stream ID 3 with length 16384 and flags NONE. |URL: |Action: 
2025-05-05 11:16:22.9160|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending DATA frame for stream ID 3 with length 127 and flags NONE. |URL: |Action: 
2025-05-05 11:16:22.9275|Debug|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserScriptMiddleware|Script injected: /_framework/aspnetcore-browser-refresh.js |URL: https://localhost/_framework/aspnetcore-browser-refresh.js|Action: 
2025-05-05 11:16:22.9275|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending DATA frame for stream ID 3 with length 0 and flags END_STREAM. |URL: |Action: 
2025-05-05 11:16:22.9275|Info|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/2 GET https://localhost:7295/_framework/aspnetcore-browser-refresh.js - 200 16511 application/javascript;+charset=utf-8 10.4594ms |URL: https://localhost/_framework/aspnetcore-browser-refresh.js|Action: 
2025-05-05 11:16:23.0191|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" received HEADERS frame for stream ID 5 with length 57 and flags END_STREAM, END_HEADERS, PRIORITY. |URL: |Action: 
2025-05-05 11:16:23.0191|Info|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/2 GET https://localhost:7295/_vs/browserLink - - - |URL: https://localhost/_vs/browserLink|Action: 
2025-05-05 11:16:23.0939|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending HEADERS frame for stream ID 5 with length 119 and flags END_HEADERS. |URL: |Action: 
2025-05-05 11:16:23.0939|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending DATA frame for stream ID 5 with length 9986 and flags NONE. |URL: |Action: 
2025-05-05 11:16:23.1003|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. |URL: |Action: 
2025-05-05 11:16:23.1003|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. |URL: |Action: 
2025-05-05 11:16:23.1003|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. |URL: |Action: 
2025-05-05 11:16:23.1003|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. |URL: |Action: 
2025-05-05 11:16:23.1003|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. |URL: |Action: 
2025-05-05 11:16:23.1003|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. |URL: |Action: 
2025-05-05 11:16:23.1003|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. |URL: |Action: 
2025-05-05 11:16:23.1003|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. |URL: |Action: 
2025-05-05 11:16:23.1003|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. |URL: |Action: 
2025-05-05 11:16:23.1003|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. |URL: |Action: 
2025-05-05 11:16:23.1003|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. |URL: |Action: 
2025-05-05 11:16:23.1152|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. |URL: |Action: 
2025-05-05 11:16:23.1152|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. |URL: |Action: 
2025-05-05 11:16:23.1152|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending DATA frame for stream ID 5 with length 10240 and flags NONE. |URL: |Action: 
2025-05-05 11:16:23.1152|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending DATA frame for stream ID 5 with length 1806 and flags NONE. |URL: |Action: 
2025-05-05 11:16:23.1152|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending DATA frame for stream ID 5 with length 0 and flags END_STREAM. |URL: |Action: 
2025-05-05 11:16:23.1152|Info|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/2 GET https://localhost:7295/_vs/browserLink - 200 - text/javascript;+charset=UTF-8 99.4173ms |URL: https://localhost/_vs/browserLink|Action: 
2025-05-05 11:16:23.1910|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" received HEADERS frame for stream ID 7 with length 74 and flags END_STREAM, END_HEADERS, PRIORITY. |URL: |Action: 
2025-05-05 11:16:23.1927|Info|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/2 GET https://localhost:7295/swagger/v1/swagger.json - - - |URL: https://localhost/swagger/v1/swagger.json|Action: 
2025-05-05 11:16:23.1927|Trace|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|All hosts are allowed. |URL: https://localhost/swagger/v1/swagger.json|Action: 
2025-05-05 11:16:23.1927|Debug|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|No candidates found for the request path '/swagger/v1/swagger.json' |URL: https://localhost/swagger/v1/swagger.json|Action: 
2025-05-05 11:16:23.1927|Debug|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|Request did not match any endpoints |URL: https://localhost/swagger/v1/swagger.json|Action: 
2025-05-05 11:16:23.2396|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending HEADERS frame for stream ID 7 with length 65 and flags END_HEADERS. |URL: |Action: 
2025-05-05 11:16:23.2396|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending DATA frame for stream ID 7 with length 7195 and flags NONE. |URL: |Action: 
2025-05-05 11:16:23.2546|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" sending DATA frame for stream ID 7 with length 0 and flags END_STREAM. |URL: |Action: 
2025-05-05 11:16:23.2546|Info|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/2 GET https://localhost:7295/swagger/v1/swagger.json - 200 - application/json;charset=utf-8 63.1224ms |URL: https://localhost/swagger/v1/swagger.json|Action: 
2025-05-05 11:16:25.7960|Debug|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|Connection id "0HNCBLKF6L6D4" received FIN. |URL: |Action: 
2025-05-05 11:16:25.7960|Debug|Microsoft.AspNetCore.Server.Kestrel.Http2|The connection queue processing loop for 0HNCBLKF6L6D4 completed. |URL: |Action: 
2025-05-05 11:16:25.7960|Debug|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D4" is closed. The last processed stream ID was 7. |URL: |Action: 
2025-05-05 11:16:25.7960|Debug|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|Connection id "0HNCBLKF6L6D4" sending FIN because: "The Socket transport's send loop completed gracefully." |URL: |Action: 
2025-05-05 11:16:25.8102|Debug|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HNCBLKF6L6D4" stopped. |URL: |Action: 
2025-05-05 11:16:33.1108|Debug|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HNCBLKF6L6D5" accepted. |URL: |Action: 
2025-05-05 11:16:33.1108|Debug|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HNCBLKF6L6D5" started. |URL: |Action: 
2025-05-05 11:16:33.1108|Debug|Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware|Connection 0HNCBLKF6L6D5 established using the following protocol: Tls13 |URL: |Action: 
2025-05-05 11:16:33.1108|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D5" sending SETTINGS frame for stream ID 0 with length 24 and flags NONE. |URL: |Action: 
2025-05-05 11:16:33.1108|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D5" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. |URL: |Action: 
2025-05-05 11:16:33.1108|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D5" received SETTINGS frame for stream ID 0 with length 24 and flags NONE. |URL: |Action: 
2025-05-05 11:16:33.1108|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D5" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK. |URL: |Action: 
2025-05-05 11:16:33.1108|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D5" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. |URL: |Action: 
2025-05-05 11:16:33.1108|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D5" received HEADERS frame for stream ID 1 with length 396 and flags END_STREAM, END_HEADERS, PRIORITY. |URL: |Action: 
2025-05-05 11:16:33.1170|Trace|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HNCBLKF6L6D5" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. |URL: |Action: 
2025-05-05 11:16:33.1170|Info|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/2 GET https://localhost:7295/api/Product/seller/800 - - - |URL: https://localhost/api/Product/seller/800|Action: 
2025-05-05 11:16:33.1170|Trace|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|All hosts are allowed. |URL: https://localhost/api/Product/seller/800|Action: 
2025-05-05 11:16:33.1170|Debug|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|1 candidate(s) found for the request path '/api/Product/seller/800' |URL: https://localhost/api/Product/seller/800|Action: 
2025-05-05 11:16:33.1170|Debug|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|Endpoint 'ECommerce.API.Controllers.ProductController.GetProductsBySellerId (ECommerce.API)' with route pattern 'api/Product/seller/{sellerId:int}' is valid for the request path '/api/Product/seller/800' |URL: https://localhost/api/Product/seller/800|Action: 
2025-05-05 11:16:33.1170|Debug|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|Request matched endpoint 'ECommerce.API.Controllers.ProductController.GetProductsBySellerId (ECommerce.API)' |URL: https://localhost/api/Product/seller/800|Action: GetProductsBySellerId
2025-05-05 11:16:33.1170|Trace|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|The endpoint does not specify the IRequestSizeLimitMetadata. |URL: https://localhost/api/Product/seller/800|Action: GetProductsBySellerId
